TimeStamp,Spot,CE_IV,PE_IV
2025-03-19 13:01:01,49874.91,12.75617544052893,12.878974958390147
2025-03-19 13:06:01,49844.28,12.753794802111749,13.060549078853626
2025-03-19 13:11:01,49779.42,12.580773621452526,13.005183521955288
2025-03-19 13:16:01,49811.3,12.745155085500102,12.961287549340602
2025-03-19 13:21:01,49812.15,12.649425694751958,13.117223714602188
2025-03-19 13:26:01,49814.11,12.732691131679575,13.113062814839369
2025-03-19 13:31:01,49832.72,12.683607275043293,13.11032089060319
2025-03-19 13:36:01,49831.9,12.828542429737633,12.958244474137768
2025-03-19 13:41:01,49837.47,12.716787542258976,13.037961919148685
2025-03-19 13:46:01,49846.6,12.732287109724474,13.062399460095317
2025-03-19 13:51:01,49836.44,12.803936992476784,13.017564379169432
2025-03-19 13:56:01,49840.01,12.7316449925406,13.108598219091395
2025-03-19 14:01:01,49836.53,12.857360287618674,13.047216552141695
2025-03-19 14:06:01,49849.16,12.71984870493698,13.065283090667798
2025-03-19 14:11:01,49833.8,12.584119920528689,13.145670636307525
2025-03-19 14:16:01,49795.87,12.764942033122988,12.895837663079593
2025-03-19 14:21:01,49825.97,12.683795462387746,13.015116116637005
2025-03-19 14:26:01,49831.07,12.620387624571396,13.027263288122079
2025-03-19 14:31:01,49815.5,12.651537884504577,13.01097182689896
2025-03-19 14:36:01,49838.92,12.668551652729112,12.88046293967433
2025-03-19 14:41:01,49850.72,12.52165038863052,12.942098969993424
2025-03-19 14:46:01,49833.5,12.485687654768105,13.091892469384234
2025-03-19 14:51:01,49845.76,12.5770558700019,13.002300521763274
2025-03-19 14:56:01,49841.58,12.63317181587425,12.97794578643194
2025-03-19 15:01:01,49836.33,12.443161755732673,12.99370533714051
2025-03-19 15:06:01,49776.06,12.403774886961784,12.835473884773723
2025-03-19 15:11:01,49805.05,12.454124110086372,12.96114023593679
2025-03-19 15:16:01,49803.84,12.600879897254163,13.146489777354114
2025-03-19 15:21:01,49804.8,12.599445065471224,13.09941177326593
2025-03-19 15:26:01,49817.01,12.608205516725707,12.98361854504671
